age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
57,retired,married,primary,no,903,no,no,unknown,16,jun,141,1,-1,0,unknown,no
38,blue-collar,married,primary,no,1602,no,no,unknown,16,jun,100,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,2256,yes,no,unknown,16,jun,315,1,-1,0,unknown,no
60,management,married,primary,no,21292,no,no,unknown,16,jun,242,6,-1,0,unknown,no
44,housemaid,married,primary,no,2351,no,no,unknown,16,jun,250,2,-1,0,unknown,no
57,management,divorced,unknown,no,0,no,no,unknown,16,jun,235,2,-1,0,unknown,no
58,services,married,secondary,no,12180,no,no,unknown,16,jun,121,5,-1,0,unknown,no
46,entrepreneur,married,secondary,no,757,no,no,unknown,16,jun,382,3,-1,0,unknown,no
41,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,unknown,no
39,technician,single,secondary,no,2321,no,yes,unknown,16,jun,203,2,-1,0,unknown,no
38,services,married,secondary,no,1559,no,no,unknown,16,jun,162,1,-1,0,unknown,no
48,unknown,married,unknown,no,3940,no,no,unknown,16,jun,298,6,-1,0,unknown,no
37,services,single,secondary,no,1175,yes,no,unknown,16,jun,92,2,-1,0,unknown,no
42,blue-collar,single,primary,no,50,no,no,unknown,16,jun,294,3,-1,0,unknown,no
59,retired,married,primary,no,1085,no,no,unknown,16,jun,191,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,1250,no,no,unknown,16,jun,342,1,-1,0,unknown,no
37,admin.,single,tertiary,no,12581,no,no,unknown,16,jun,155,4,-1,0,unknown,no
36,admin.,married,secondary,no,1295,no,no,unknown,16,jun,232,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,-100,yes,no,unknown,16,jun,20,21,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,373,no,no,unknown,16,jun,87,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,1093,yes,yes,unknown,16,jun,244,3,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,264,yes,yes,unknown,16,jun,220,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,235,yes,no,unknown,16,jun,102,46,-1,0,unknown,no
42,housemaid,married,unknown,no,72,no,no,unknown,16,jun,22,1,-1,0,unknown,no
41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,127,2,-1,0,unknown,no
49,blue-collar,married,unknown,no,3096,no,no,unknown,16,jun,147,2,-1,0,unknown,no
49,entrepreneur,married,tertiary,no,388,yes,no,unknown,16,jun,142,2,-1,0,unknown,no
37,management,married,tertiary,no,0,no,no,unknown,16,jun,637,6,-1,0,unknown,yes
45,housemaid,married,primary,no,938,no,no,unknown,16,jun,103,3,-1,0,unknown,no
41,entrepreneur,married,primary,no,0,no,no,unknown,16,jun,630,2,-1,0,unknown,no
36,technician,married,tertiary,no,579,yes,no,unknown,16,jun,80,3,-1,0,unknown,no
54,technician,married,tertiary,no,417,yes,no,unknown,16,jun,375,2,-1,0,unknown,no
36,technician,single,tertiary,no,0,no,no,unknown,17,jun,153,4,-1,0,unknown,no
37,housemaid,single,primary,no,1088,no,no,unknown,17,jun,131,2,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,unknown,17,jun,117,3,-1,0,unknown,no
50,retired,married,secondary,no,0,yes,yes,unknown,17,jun,328,3,-1,0,unknown,no
43,housemaid,single,primary,no,103,no,no,unknown,17,jun,198,1,-1,0,unknown,no
49,management,married,tertiary,no,391,no,no,unknown,17,jun,128,1,-1,0,unknown,no
48,blue-collar,married,primary,no,1670,no,no,unknown,17,jun,145,1,-1,0,unknown,no
53,retired,married,secondary,no,1296,yes,no,unknown,17,jun,115,1,-1,0,unknown,no
57,retired,married,primary,no,7938,no,no,unknown,17,jun,133,1,-1,0,unknown,no
37,services,single,secondary,no,3,no,no,unknown,17,jun,527,1,-1,0,unknown,no
39,self-employed,married,secondary,no,4722,yes,no,unknown,17,jun,483,1,-1,0,unknown,no
59,housemaid,divorced,secondary,no,0,no,no,unknown,17,jun,98,1,-1,0,unknown,no
35,technician,married,unknown,no,3,yes,yes,unknown,17,jun,124,23,-1,0,unknown,no
60,retired,single,tertiary,no,568,no,no,unknown,17,jun,81,1,-1,0,unknown,no
57,housemaid,married,primary,no,1870,no,no,unknown,17,jun,129,1,-1,0,unknown,no
44,housemaid,married,tertiary,no,460,no,no,unknown,17,jun,491,1,-1,0,unknown,no
55,retired,divorced,primary,no,925,no,no,unknown,17,jun,254,1,-1,0,unknown,no
59,technician,married,secondary,no,4322,no,no,unknown,17,jun,174,1,-1,0,unknown,no
40,admin.,married,secondary,no,35,no,no,unknown,17,jun,78,1,-1,0,unknown,no
39,management,married,tertiary,no,2043,yes,no,unknown,17,jun,85,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,521,yes,no,unknown,17,jun,259,3,-1,0,unknown,no
53,technician,divorced,secondary,no,305,no,yes,unknown,17,jun,192,1,-1,0,unknown,no
37,housemaid,divorced,primary,no,608,no,no,unknown,17,jun,108,1,-1,0,unknown,no
43,self-employed,married,secondary,no,104,no,no,unknown,17,jun,332,1,-1,0,unknown,no
32,services,single,secondary,no,914,yes,no,unknown,17,jun,236,2,-1,0,unknown,no
56,management,divorced,tertiary,no,4266,yes,no,unknown,17,jun,490,4,-1,0,unknown,yes
59,retired,married,secondary,no,2703,no,yes,unknown,17,jun,249,2,-1,0,unknown,no
57,entrepreneur,married,secondary,no,926,no,no,unknown,17,jun,447,3,-1,0,unknown,no
38,management,married,tertiary,no,12877,no,no,unknown,17,jun,118,3,-1,0,unknown,no
36,self-employed,married,tertiary,no,4515,yes,no,unknown,17,jun,408,2,-1,0,unknown,no
40,housemaid,married,primary,no,322,no,no,unknown,17,jun,140,2,-1,0,unknown,no
30,services,married,unknown,no,4471,yes,no,unknown,17,jun,424,2,-1,0,unknown,no
48,management,married,tertiary,no,6613,no,no,unknown,17,jun,159,3,-1,0,unknown,no
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes
53,blue-collar,single,primary,no,354,yes,no,unknown,17,jun,96,2,-1,0,unknown,no
48,technician,married,secondary,no,178,yes,no,unknown,17,jun,320,4,-1,0,unknown,no
28,blue-collar,married,primary,no,0,yes,yes,unknown,17,jun,273,27,-1,0,unknown,no
50,admin.,married,primary,no,276,no,yes,unknown,17,jun,641,6,-1,0,unknown,no
38,services,divorced,secondary,no,-10,yes,no,unknown,17,jun,61,2,-1,0,unknown,no
37,management,single,tertiary,yes,-25,no,no,unknown,17,jun,136,2,-1,0,unknown,no
38,admin.,divorced,secondary,no,156,yes,no,unknown,17,jun,544,3,-1,0,unknown,no
53,technician,married,unknown,no,619,no,no,unknown,17,jun,198,6,-1,0,unknown,no
55,management,married,tertiary,no,913,no,no,unknown,17,jun,462,5,-1,0,unknown,no
58,housemaid,married,primary,no,3957,no,no,unknown,17,jun,76,4,-1,0,unknown,no
52,technician,married,secondary,no,1490,no,yes,unknown,17,jun,420,4,-1,0,unknown,no
56,blue-collar,married,primary,no,288,no,no,unknown,17,jun,548,3,-1,0,unknown,no
53,housemaid,divorced,secondary,no,120,no,no,unknown,17,jun,343,2,-1,0,unknown,no
52,management,married,tertiary,no,502,no,no,unknown,17,jun,637,3,-1,0,unknown,no
57,blue-collar,married,primary,no,4073,no,no,unknown,17,jun,193,3,-1,0,unknown,no
37,admin.,married,secondary,no,10465,no,no,unknown,17,jun,144,6,-1,0,unknown,no
35,services,married,tertiary,no,1359,no,no,unknown,17,jun,585,2,-1,0,unknown,no
40,admin.,single,secondary,no,1200,yes,no,unknown,18,jun,284,8,-1,0,unknown,no
46,unknown,single,primary,no,10,no,no,unknown,18,jun,64,6,-1,0,unknown,no
46,blue-collar,married,primary,no,557,no,no,unknown,18,jun,89,1,-1,0,unknown,no
40,self-employed,married,secondary,no,256,no,no,unknown,18,jun,30,1,-1,0,unknown,no
42,entrepreneur,divorced,secondary,no,31,no,no,unknown,18,jun,120,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,103,no,no,unknown,18,jun,48,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,262,no,no,unknown,18,jun,1062,4,-1,0,unknown,no
37,services,single,secondary,no,2657,yes,no,unknown,18,jun,295,1,-1,0,unknown,no
28,management,single,tertiary,no,2253,yes,no,unknown,18,jun,906,2,-1,0,unknown,no
39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes
36,blue-collar,married,tertiary,no,9,yes,no,unknown,18,jun,112,3,-1,0,unknown,no
55,blue-collar,married,primary,no,1101,no,no,unknown,18,jun,744,3,-1,0,unknown,no
48,admin.,married,secondary,no,1096,yes,no,unknown,18,jun,213,5,-1,0,unknown,no
27,entrepreneur,married,secondary,no,47,yes,no,unknown,18,jun,114,4,-1,0,unknown,no
58,unemployed,divorced,secondary,no,7798,no,no,unknown,18,jun,247,5,-1,0,unknown,no
37,blue-collar,married,secondary,no,10721,yes,no,unknown,18,jun,394,3,-1,0,unknown,no
50,admin.,married,secondary,no,311,yes,yes,unknown,18,jun,417,3,-1,0,unknown,no
27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes
49,technician,single,secondary,no,1202,yes,no,unknown,18,jun,122,1,-1,0,unknown,no
61,entrepreneur,divorced,secondary,no,369,no,no,unknown,18,jun,82,1,-1,0,unknown,no
56,entrepreneur,single,unknown,no,2351,no,no,unknown,18,jun,15,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,yes,-689,no,no,unknown,18,jun,15,1,-1,0,unknown,no
40,technician,married,tertiary,no,397,no,no,unknown,18,jun,50,1,-1,0,unknown,no
49,technician,married,secondary,no,997,no,no,unknown,18,jun,118,1,-1,0,unknown,no
41,management,single,tertiary,no,11008,no,no,unknown,18,jun,1540,1,-1,0,unknown,yes
42,technician,married,secondary,no,-813,yes,no,unknown,18,jun,36,4,-1,0,unknown,no
37,technician,married,secondary,no,603,no,no,unknown,18,jun,339,2,-1,0,unknown,no
36,services,single,secondary,no,755,no,no,unknown,18,jun,355,1,-1,0,unknown,no
37,services,married,unknown,no,-224,no,no,unknown,18,jun,332,2,-1,0,unknown,no
48,blue-collar,single,primary,no,0,no,no,unknown,18,jun,71,1,-1,0,unknown,no
58,housemaid,divorced,primary,no,0,no,no,unknown,18,jun,290,2,-1,0,unknown,no
57,management,married,tertiary,no,1172,no,no,unknown,18,jun,26,1,-1,0,unknown,no
56,blue-collar,divorced,secondary,no,486,yes,no,unknown,18,jun,577,4,-1,0,unknown,no
47,blue-collar,single,unknown,no,2443,no,no,unknown,18,jun,422,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,235,no,no,unknown,18,jun,112,3,-1,0,unknown,no
35,admin.,married,secondary,no,1476,no,no,unknown,18,jun,209,12,-1,0,unknown,no
38,services,divorced,secondary,no,446,yes,no,unknown,18,jun,373,4,-1,0,unknown,no
37,housemaid,divorced,secondary,no,37,no,no,unknown,18,jun,155,2,-1,0,unknown,no
60,management,married,tertiary,no,11,no,no,unknown,18,jun,802,3,-1,0,unknown,no
47,unknown,married,unknown,no,1880,no,no,unknown,18,jun,64,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,9405,no,no,unknown,18,jun,297,3,-1,0,unknown,no
38,services,married,secondary,no,611,yes,yes,unknown,18,jun,61,3,-1,0,unknown,no
36,services,married,secondary,no,1024,yes,no,unknown,18,jun,111,2,-1,0,unknown,no
44,entrepreneur,married,secondary,no,692,no,no,unknown,18,jun,73,4,-1,0,unknown,no
40,technician,married,tertiary,no,4396,no,no,unknown,18,jun,1195,2,-1,0,unknown,no
41,services,divorced,secondary,no,2769,yes,no,unknown,18,jun,96,3,-1,0,unknown,no
33,admin.,single,secondary,no,3160,no,no,unknown,18,jun,719,13,-1,0,unknown,no
51,blue-collar,married,primary,no,1238,no,no,unknown,18,jun,48,10,-1,0,unknown,no
53,management,married,tertiary,no,694,no,no,unknown,18,jun,130,6,-1,0,unknown,no
37,services,divorced,primary,no,0,yes,no,unknown,18,jun,77,2,-1,0,unknown,no
38,self-employed,married,secondary,no,29125,no,no,unknown,18,jun,313,2,-1,0,unknown,no
47,technician,divorced,secondary,no,165,no,no,unknown,18,jun,99,3,-1,0,unknown,no
57,housemaid,divorced,primary,no,113,no,no,unknown,18,jun,378,2,-1,0,unknown,no
42,housemaid,married,primary,no,1371,no,no,unknown,18,jun,125,8,-1,0,unknown,no
54,technician,single,tertiary,no,1433,yes,yes,unknown,18,jun,18,20,-1,0,unknown,no
39,housemaid,single,primary,no,1340,no,no,unknown,18,jun,113,2,-1,0,unknown,no
39,blue-collar,single,primary,no,0,no,no,unknown,18,jun,375,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,2092,no,yes,unknown,18,jun,452,1,-1,0,unknown,no
41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,1574,3,-1,0,unknown,yes
39,admin.,married,secondary,no,0,no,no,unknown,19,jun,29,11,-1,0,unknown,no
60,entrepreneur,married,primary,no,987,no,no,unknown,19,jun,102,13,-1,0,unknown,no
50,blue-collar,married,secondary,no,5,no,no,unknown,19,jun,170,7,-1,0,unknown,no
44,admin.,single,secondary,no,2524,no,no,unknown,19,jun,82,1,-1,0,unknown,no
47,admin.,married,secondary,no,1195,no,no,unknown,19,jun,451,1,-1,0,unknown,no
60,management,married,unknown,no,6313,no,no,unknown,19,jun,39,2,-1,0,unknown,no
46,housemaid,married,primary,no,1188,no,no,unknown,19,jun,675,5,-1,0,unknown,no
40,blue-collar,married,primary,no,117,yes,no,unknown,19,jun,172,3,-1,0,unknown,no
39,services,single,tertiary,no,410,no,no,unknown,19,jun,266,4,-1,0,unknown,no
51,technician,divorced,secondary,no,107,no,no,unknown,19,jun,593,1,-1,0,unknown,no
38,technician,married,unknown,no,499,no,no,unknown,19,jun,240,6,-1,0,unknown,no
59,retired,married,secondary,no,1723,no,no,unknown,19,jun,70,1,-1,0,unknown,no
58,blue-collar,married,primary,no,0,yes,no,unknown,19,jun,573,1,-1,0,unknown,no
53,unemployed,divorced,secondary,no,4512,no,no,unknown,19,jun,203,2,-1,0,unknown,no
58,retired,married,tertiary,no,5087,no,no,unknown,19,jun,252,1,-1,0,unknown,no
40,self-employed,married,secondary,no,0,no,no,unknown,19,jun,61,1,-1,0,unknown,no
49,blue-collar,divorced,secondary,no,848,yes,no,unknown,19,jun,109,1,-1,0,unknown,no
51,management,divorced,tertiary,no,3415,yes,no,unknown,19,jun,677,1,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,37,no,yes,unknown,19,jun,248,1,-1,0,unknown,no
44,blue-collar,single,primary,no,1308,no,yes,unknown,19,jun,161,1,-1,0,unknown,no
45,services,divorced,secondary,no,1381,no,no,unknown,19,jun,653,2,-1,0,unknown,no
59,admin.,married,secondary,no,1365,no,no,unknown,19,jun,327,1,-1,0,unknown,no
52,entrepreneur,divorced,secondary,no,302,no,no,unknown,19,jun,169,2,-1,0,unknown,no
45,blue-collar,married,primary,no,351,yes,no,unknown,19,jun,66,1,-1,0,unknown,no
57,admin.,single,secondary,no,5768,yes,no,unknown,19,jun,512,1,-1,0,unknown,yes
57,blue-collar,divorced,secondary,no,1795,yes,no,unknown,19,jun,818,1,-1,0,unknown,no
52,management,married,tertiary,no,3737,yes,no,unknown,19,jun,574,4,-1,0,unknown,no
56,admin.,married,secondary,no,6005,yes,no,unknown,19,jun,44,6,-1,0,unknown,no
54,blue-collar,married,primary,no,211,no,no,unknown,19,jun,200,2,-1,0,unknown,no
51,management,married,secondary,no,2604,no,no,unknown,19,jun,64,1,-1,0,unknown,no
40,admin.,married,secondary,no,1,no,no,unknown,19,jun,84,3,-1,0,unknown,no
48,self-employed,married,primary,no,1204,yes,no,unknown,19,jun,53,1,-1,0,unknown,no
47,retired,divorced,secondary,no,0,no,no,unknown,19,jun,141,1,-1,0,unknown,no
41,technician,married,tertiary,no,-378,yes,yes,unknown,19,jun,252,2,-1,0,unknown,no
45,management,married,tertiary,no,9711,no,no,unknown,19,jun,416,3,-1,0,unknown,no
53,admin.,married,secondary,no,2955,no,no,unknown,19,jun,605,1,-1,0,unknown,no
20,admin.,single,secondary,no,66,yes,no,unknown,19,jun,75,2,-1,0,unknown,no
57,unemployed,married,tertiary,no,209,no,no,unknown,19,jun,453,1,-1,0,unknown,no
50,blue-collar,married,primary,no,59,no,no,unknown,19,jun,184,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,4,-1,0,unknown,yes
56,admin.,married,secondary,no,5310,no,no,unknown,19,jun,74,1,-1,0,unknown,no
44,blue-collar,married,primary,no,1669,no,no,unknown,19,jun,64,2,-1,0,unknown,no
36,admin.,married,secondary,no,4280,no,no,unknown,19,jun,227,6,-1,0,unknown,no
42,management,married,unknown,no,587,yes,no,unknown,19,jun,16,9,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,1138,no,no,unknown,19,jun,65,1,-1,0,unknown,no
56,technician,married,secondary,no,2558,no,no,unknown,19,jun,288,1,-1,0,unknown,no
41,housemaid,married,secondary,no,876,no,no,unknown,19,jun,78,1,-1,0,unknown,no
36,blue-collar,married,primary,no,-453,yes,no,unknown,19,jun,130,1,-1,0,unknown,no
51,unemployed,married,secondary,no,-267,no,yes,unknown,19,jun,208,2,-1,0,unknown,no
57,retired,married,secondary,no,2020,no,no,unknown,19,jun,93,4,-1,0,unknown,no
55,technician,married,primary,no,202,no,yes,unknown,19,jun,60,1,-1,0,unknown,no
38,self-employed,divorced,secondary,no,2674,yes,no,unknown,19,jun,163,2,-1,0,unknown,no
39,services,single,secondary,no,2453,no,no,unknown,19,jun,92,2,-1,0,unknown,no
28,technician,single,tertiary,no,940,yes,no,unknown,19,jun,296,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,1331,yes,yes,unknown,19,jun,267,2,-1,0,unknown,no
38,admin.,single,secondary,no,435,no,no,unknown,19,jun,117,2,-1,0,unknown,no
55,housemaid,married,primary,no,136,yes,no,unknown,19,jun,15,10,-1,0,unknown,no
45,admin.,single,secondary,no,-198,yes,no,unknown,19,jun,130,25,-1,0,unknown,no
44,technician,single,primary,no,148,no,no,unknown,19,jun,311,2,-1,0,unknown,no
39,blue-collar,married,primary,no,1046,no,no,unknown,19,jun,112,4,-1,0,unknown,no
49,management,divorced,tertiary,no,1115,no,no,unknown,19,jun,138,9,-1,0,unknown,no
50,housemaid,married,primary,no,0,no,no,unknown,20,jun,179,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,1818,yes,no,unknown,20,jun,193,11,-1,0,unknown,no
53,blue-collar,married,secondary,no,208,no,no,unknown,20,jun,333,15,-1,0,unknown,no
45,entrepreneur,married,tertiary,no,0,yes,no,unknown,20,jun,50,2,-1,0,unknown,no
43,blue-collar,married,unknown,no,-19,no,yes,unknown,20,jun,241,2,-1,0,unknown,no
50,unemployed,married,secondary,no,17,no,no,unknown,20,jun,189,2,-1,0,unknown,no
41,technician,divorced,unknown,no,143,no,no,unknown,20,jun,141,4,-1,0,unknown,no
50,blue-collar,married,primary,no,-141,yes,no,unknown,20,jun,61,2,-1,0,unknown,no
50,blue-collar,married,primary,no,480,yes,no,unknown,20,jun,99,5,-1,0,unknown,no
59,retired,married,primary,no,6955,no,yes,unknown,20,jun,179,10,-1,0,unknown,no
38,management,married,tertiary,no,2978,no,yes,unknown,20,jun,65,2,-1,0,unknown,no
37,blue-collar,single,secondary,no,847,no,no,unknown,20,jun,54,1,-1,0,unknown,no
46,technician,single,secondary,no,3494,yes,no,unknown,20,jun,87,1,-1,0,unknown,no
56,entrepreneur,divorced,primary,no,3,no,no,unknown,20,jun,111,1,-1,0,unknown,no
60,retired,married,secondary,no,1690,no,no,unknown,20,jun,1467,4,-1,0,unknown,yes
50,technician,divorced,tertiary,no,261,no,no,unknown,20,jun,155,1,-1,0,unknown,no
56,retired,single,secondary,no,4365,no,no,unknown,20,jun,361,1,-1,0,unknown,no
45,blue-collar,married,unknown,no,550,no,yes,unknown,20,jun,97,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,-1,0,unknown,yes
50,technician,divorced,secondary,no,396,no,no,unknown,20,jun,716,2,-1,0,unknown,yes
42,unknown,single,unknown,yes,61,no,no,unknown,20,jun,115,1,-1,0,unknown,no
43,admin.,married,secondary,no,584,no,no,unknown,20,jun,27,1,-1,0,unknown,no
58,retired,married,secondary,no,5523,no,no,unknown,20,jun,141,1,-1,0,unknown,no
40,services,married,secondary,no,5807,yes,no,unknown,20,jun,98,1,-1,0,unknown,no
44,services,married,secondary,no,179,yes,no,unknown,20,jun,75,3,-1,0,unknown,no
44,blue-collar,single,primary,no,10984,no,no,unknown,20,jun,258,18,-1,0,unknown,no
37,unemployed,married,secondary,no,1038,no,no,unknown,20,jun,307,3,-1,0,unknown,no
41,admin.,married,secondary,no,0,no,no,unknown,20,jun,89,1,-1,0,unknown,no
49,blue-collar,married,primary,no,923,no,no,unknown,20,jun,471,2,-1,0,unknown,no
36,management,married,tertiary,no,1355,yes,no,unknown,20,jun,256,8,-1,0,unknown,no
41,blue-collar,married,secondary,no,167,no,no,unknown,20,jun,48,1,-1,0,unknown,no
52,management,married,tertiary,no,0,no,no,unknown,20,jun,166,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no
57,technician,married,tertiary,no,27069,no,yes,unknown,20,jun,174,3,-1,0,unknown,no
48,management,married,secondary,no,3260,no,no,unknown,20,jun,111,3,-1,0,unknown,no
56,blue-collar,married,unknown,no,665,yes,no,unknown,20,jun,109,2,-1,0,unknown,no
56,unknown,married,unknown,no,0,no,no,unknown,20,jun,471,2,-1,0,unknown,no
25,blue-collar,married,secondary,no,-306,yes,no,unknown,20,jun,534,3,-1,0,unknown,no
42,technician,married,tertiary,no,-215,no,no,unknown,20,jun,1573,5,-1,0,unknown,yes
28,services,married,secondary,no,-494,yes,no,unknown,20,jun,232,2,-1,0,unknown,no
51,management,married,tertiary,no,3045,no,yes,unknown,20,jun,208,2,-1,0,unknown,no
